"ID","WELL_LOCATION","FAC_NAME","FAC_TYPE","EFFECTIVE_DATE","TEST_DATE","VENT_RATE","STATUS"
"a8k16000000fzKaAAI","1B0083004506W400","WWNM 1B0/08-30-045-06W4/00","WI","01-JUN-15","02-JUN-15","0","Item Updated"
"a8k16000000fzHUAAY","1D0063304506W400","WWNM 1D0/06-33-045-06W4/00","WI","01-JUN-15","02-JUN-15","22","Item Updated"
"a8k16000000fzHWAAY","1D0110904506W400","WWSM 1D0/11-09-045-06W4/00","WI","","02-JUN-15","1","Item Updated"
"a8k16000000fz76AAA","1D0160904506W400","WWSM 1D0/16-09-045-06W4/00","WI","01-JUN-15","02-JUN-15","18","Item Updated"
"a8k16000000fzNXAAY","111123305022W303","WZLH 111/12-33-050-22W3 MNVL","WI","01-JUL-15","02-JUN-15","258","Item Updated"
"a8k16000000fzNZAAY","111140104928W300","ABRH 111/14-01-049-28W3/00","WI","01-JUN-15","01-JUN-15","21","Item Updated"
"a8k16000000g19UAAQ","100050704012W400","ALNC 100/05-07-040-12W4/00","WI","01-SEP-15","01-JUN-15","","Item Updated"
"a8k16000000fzKcAAI","100080105101W400","ANEH 100/08-01-051-01W4/00","WI","01-AUG-15","01-JUN-15","155","Item Updated"
"a8k16000000fzKWAAY","100103204802W400","ANEH 100/10-32-048-02W4/00","WI","01-SEP-15","01-JUN-15","24","Item Updated"
"a8k16000000fzKXAAY","111132304925W300","BGLH 111/13-23-049-25W3 SPRK","WI","01-JUN-15","01-JUN-15","83","Item Updated"
"a8k16000000fzNUAAY","102131904401W400","CHVN 102/13-19-044-01W4/00","WI","01-AUG-15","01-JUN-15","9","Item Updated"
"a8k16000000fzNVAAY","100062004104W400","DLCY 100/06-20-41-04W4/00","WI","","01-JUN-15","","Item Updated"
"a8k16000000fzNTAAY","100132204104W400","DLCY 100/13-22-041-04W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fzNSAAY","100161504104W400","DLCY 100/16-15-041-04W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fzNbAAI","100162104104W400","DLCY 100/16-21-041-04W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fzNeAAI","103101904104W400","DLCY 103/10-19-041-04W4/00","WI","","01-JUN-15","","Item Updated"
"a8k16000000fzQcAAI","105061804103W400","DLCY 105/06-18-041-03W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000g1nRAAQ","191062604820W302","EDMH 191/06-26-048-20W3/02","WI","01-JUN-15","01-JUN-15","34","Item Updated"
"a8k16000000g1nQAAQ","191062604820W302","EDMH 191/06-26-048-20W3/02","WI","","01-JUN-15","34","Item Updated"
"a8k16000000g1p1AAA","1D2142704001W400","GREE 1D2/14-27-040-01W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000g1nPAAQ","1W0052604001W400","GREE 1W0/05-26-040-01W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fz7GAAQ","101033504923W300","GULH 101/03-35-049-23W3 WSEC","WI","01-JUL-15","01-JUN-15","49","Item Updated"
"a8k16000000fz7DAAQ","111130304922W302","GULH 111/13-03-049-22W3 WSEC","WI","01-JUN-15","01-JUN-15","64","Item Updated"
"a8k16000000fz78AAA","102120505405W400","LDBH 102/12-05-054-05W4/00","WI","01-JUN-15","01-JUN-15","32","Item Updated"
"a8k16000000fzHRAAY","131123304822W302","LSDH 131/12-33-048-22W3/02","WI","01-AUG-15","01-JUN-15","361","Item Updated"
"a8k16000000fz7AAAQ","100040305402W400","MARH 100/04-03-054-02W4/00","WI","01-JUN-15","01-JUN-15","121","Item Updated"
"a8k16000000fz2xAAA","100081405301W400","MARH 100/08-14-053-01W4/00","WI","01-JUN-15","01-JUN-15","49","Item Updated"
"a8k16000000fz2yAAA","103081105301W400","MARH 103/08-11-053-01W400","WI","01-JUN-15","01-JUN-15","158","Item Updated"
"a8k16000000fz2zAAA","105011205204W400","MORH 105/01-12-052-04W4/00","WI","01-JUN-15","01-JUN-15","495","Item Updated"
"a8k16000000fz33AAA","105011205204W400","MORH 105/01-12-052-04W4/00","WI","01-MAR-16","01-JUN-15","495","Item Updated"
"a8k16000000fz34AAA","1F1011309608W400","SNRS 1F1/01-13-096-08W4/00","WI","","01-JUN-15","","Item Updated"
"a8k16000000fzHPAAY","1F1063009607W400","SNRS 1F1/06-30-096-07W4/00","WI","","01-JUN-15","","Item Updated"
"a8k16000000fzHTAAY","1F1092409608W400","SNRS 1F1/09-24-096-08W4/00","WI","","01-JUN-15","","Item Updated"
"a8k16000000fze3AAA","1F1111709607W400","SNRS 1F1/11-17-096-07W4/00","WI","","01-JUN-15","","Item Updated"
"a8k16000000fze5AAA","1F1120809607W400","SNRS 1F1/12-08-096-07W4/00","WI","","01-JUN-15","","Item Updated"
"a8k16000000fze7AAA","102091809507W400","SNRS PAD B P1 102/09-18-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fzsaAAA","100091809507W400","SNRS PAD B P2 100/09-18-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000g1oOAAQ","104121709507W400","SNRS PAD B P3 104/12-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000g1oPAAQ","105121709507W400","SNRS PAD B P4 105/12-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000g1oQAAQ","109121709507W400","SNRS PAD B P5 109/12-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fz2vAAA","108121709507W400","SNRS PAD B P6 108/12-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fz2tAAA","103111709507W400","SNRS PAD B P7 103/11-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fz36AAA","105091809507W400","SNRS PAD B S1 105/09-18-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000g1wnAAA","103091809507W400","SNRS PAD B S2 103/09-18-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fz38AAA","103121709507W400","SNRS PAD B S3 103/12-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fz72AAA","102121709507W400","SNRS PAD B S4 102/12-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000g1waAAA","106121709507W400","SNRS PAD B S5 106/12-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000g1wjAAA","107121709507W400","SNRS PAD B S6 107/12-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fzQqAAI","102111709507W400","SNRS PAD B S7 102/11-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fzQiAAI","107111709507W400","SNRS PAD C P1 107/11-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fzQkAAI","106111709507W400","SNRS PAD C P2 106/11-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fzTiAAI","105111709507W400","SNRS PAD C P3 105/11-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
"a8k16000000fzQmAAI","109111709507W400","SNRS PAD C P4 109/11-17-095-07W4/00","WI","01-JUL-15","01-JUN-15","","Item Updated"
