"ID","WELL_LOCATION","SINGLE_WELL_BATTERY","GAS_OIL_RATIO","SUM(DBT.TICKET_SHIPMENT_OIL)","MAX(DBT.PRODUCTION_DATE)","STATUS"
"a8k16000000g12GAAQ","141121704722W302","Y","0.11959","0","09-MAY-18","Item Updated"
"a8k16000000fyNrAAI","141131304925W302","Y","0.34701","0","08-MAY-18","Item Updated"
"a8k1L000000KyroQAC","141132504825W302","Y","0.0023","0","09-MAY-18","Item Updated"
"a8k16000000fxpaAAA","141133304827W300","Y","0.0993","0","09-MAY-18","Item Updated"
"a8k16000000g1k5AAA","141141304920W300","Y","0.0023","0","09-MAY-18","Item Updated"
"a8k16000000fyNsAAI","141141304925W300","Y","0.023","0","09-MAY-18","Item Updated"
"a8k16000000g04qAAA","141142704927W303","Y","0","0","08-MAY-18","Item Updated"
"a8k16000000fzYxAAI","141150305121W300","Y","0","214.2","09-MAY-18","Item Updated"
"a8k16000000fyKdAAI","141152104924W305","Y","0.02938","48.65","09-MAY-18","Item Updated"
"a8k16000000fxUTAAY","141152105125W302","Y","0.0023","0","02-MAY-18","Item Updated"
"a8k16000000fyHEAAY","141152704927W300","Y","0.2438","0","08-MAY-18","Item Updated"
"a8k16000000g04rAAA","141152804927W303","Y","0.3223","0","08-MAY-18","Item Updated"
"a8k16000000fxy1AAA","141160404927W300","Y","0.27292","0","09-MAY-18","Item Updated"
"a8k16000000fy1fAAA","141160904927W303","Y","0.4523","0","08-MAY-18","Item Updated"
"a8k16000000g14qAAA","141160905222W300","Y","0.008","0","09-MAY-18","Item Updated"
"a8k16000000g1HDAAY","142022504828W302","Y","0.10468","29.43","08-MAY-18","Item Updated"
"a8k1L0000004C9ZQAU","142081004928W302","Y","0.023","0","09-MAY-18","Item Updated"
"a8k16000000g1s2AAA","142112305324W300","Y","0.008","0","09-MAY-18","Item Updated"
"a8k16000000fxcGAAQ","142120105225W300","Y","0.52231","0","08-MAY-18","Item Updated"
"a8k16000000g1zvAAA","191010504823W300","Y","0.54807","0","09-MAY-18","Item Updated"
"a8k16000000fzAiAAI","191010904826W302","Y","0.4073","0","09-MAY-18","Item Updated"
"a8k16000000fy0JAAQ","191010904924W303","Y","0.02812","0","09-MAY-18","Item Updated"
"a8k16000000g0TGAAY","191011304828W300","Y","0.3954","0","08-MAY-18","Item Updated"
"a8k16000000fzcmAAA","191012105020W300","Y","0.05816","19.93","08-MAY-18","Item Updated"
"a8k16000000g1HsAAI","191012105123W300","Y","0.15051","23.81","09-MAY-18","Item Updated"
"a8k16000000g0DkAAI","191012305026W300","Y","0.45807","52","09-MAY-18","Item Updated"
"a8k16000000g1mjAAA","191012505123W300","Y","0.4473","21.58","09-MAY-18","Item Updated"
"a8k16000000g02gAAA","191012805125W300","Y","0.0935","25.59","08-MAY-18","Item Updated"
"a8k16000000g1CnAAI","191013105122W300","Y","0.29435","43.02","08-MAY-18","Item Updated"
"a8k16000000g1vVAAQ","191013505120W300","Y","0.1819","0","09-MAY-18","Item Updated"
"a8k16000000g1orAAA","191020304623W300","Y","0.00368","13.26","09-MAY-18","Item Updated"
"a8k16000000g0THAAY","191021304828W300","Y","0.37735","18.47","08-MAY-18","Item Updated"
"a8k16000000fyQtAAI","191021705125W302","Y","0.1724","0","08-MAY-18","Item Updated"
"a8k16000000fxYqAAI","191022005125W302","Y","0","0","09-MAY-18","Item Updated"
"a8k16000000g0FPAAY","191022305026W300","Y","0.39006","0","08-MAY-18","Item Updated"
"a8k1L000000KyneQAC","191022405123W300","Y","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000fyDwAAI","191022505026W300","Y","0.05744","21.11","08-MAY-18","Item Updated"
"a8k16000000g0xLAAQ","191030904919W303","Y","0.15931","0","03-MAY-18","Item Updated"
"a8k16000000g1rnAAA","191031404927W300","Y","0.07685","29.57","09-MAY-18","Item Updated"
"a8k16000000g03UAAQ","191031704627W300","Y","0.26156","33.78","08-MAY-18","Item Updated"
"a8k16000000g0vFAAQ","191031904924W300","Y","0.1303","21.47","08-MAY-18","Item Updated"
"a8k16000000g0FWAAY","191032305026W300","Y","0.38058","20.52","08-MAY-18","Item Updated"
"a8k1L000000KypQQAS","191032305028W302","Y","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000fxg6AAA","191033304924W300","Y","0.1351","0","08-MAY-18","Item Updated"
"a8k16000000fxoYAAQ","191033504822W302","Y","0.05749","0","08-MAY-18","Item Updated"
"a8k16000000g1MIAAY","191033505021W302","Y","0.31335","0","09-MAY-18","Item Updated"
"a8k16000000fzA4AAI","191033604920W302","Y","0.008","0","09-MAY-18","Item Updated"
"a8k16000000g1zkAAA","191040604823W300","Y","0.28636","0","09-MAY-18","Item Updated"
"a8k16000000g1vGAAQ","191040905127W302","Y","0.02886","181.74","09-MAY-18","Item Updated"
"a8k16000000fyOAAAY","191041005022W300","Y","0.31429","0","09-MAY-18","Item Updated"
"a8k16000000g1qKAAQ","191041404828W300","Y","0.1263","45.12","08-MAY-18","Item Updated"
"a8k16000000fySnAAI","191041804922W302","Y","0","50.59","08-MAY-18","Item Updated"
"a8k16000000g1qFAAQ","191042305028W300","Y","0.10452","27.99","09-MAY-18","Item Updated"
"a8k16000000g20bAAA","191042505026W300","Y","0","0","08-MAY-18","Item Updated"
"a8k1L000000KynHQAS","191043005122W300","Y","0.23415","0","08-MAY-18","Item Updated"
"a8k16000000g1zwAAA","191043104723W300","Y","0.31138","32.71","09-MAY-18","Item Updated"
"a8k16000000fxg7AAA","191043304924W300","Y","0.26939","16.99","08-MAY-18","Item Updated"
"a8k16000000g1IHAAY","191043404822W303","Y","0.18288","19.12","09-MAY-18","Item Updated"
"a8k16000000fzrIAAQ","191043505020W300","Y","0.12646","39.8","08-MAY-18","Item Updated"
"a8k16000000fxUVAAY","191050304623W300","Y","0","14.27","08-MAY-18","Item Updated"
"a8k16000000g0JYAAY","191051304427W300","Y","0.15","18.91","08-MAY-18","Item Updated"
"a8k16000000g0PuAAI","191052004627W300","Y","0.19341","29.8","09-MAY-18","Item Updated"
"a8k16000000fxd2AAA","191052005125W303","Y","0.2412","25.98","08-MAY-18","Item Updated"
"a8k16000000fzcpAAA","191052105020W300","Y","0.05373","20.24","08-MAY-18","Item Updated"
"a8k16000000g1sWAAQ","191052305022W300","Y","0","0","09-MAY-18","Item Updated"
"a8k16000000g1qEAAQ","191052305028W300","Y","0.07434","23.7","09-MAY-18","Item Updated"
"a8k16000000fyMKAAY","191052505126W302","Y","0.00554","0","08-MAY-18","Item Updated"
"a8k16000000fzoaAAA","191052704527W300","Y","0.23156","19.01","09-MAY-18","Item Updated"
"a8k16000000g1zhAAA","191053204723W300","Y","0.7024","0","09-MAY-18","Item Updated"
"a8k16000000g1xvAAA","191053405026W300","Y","0.00276","0","09-MAY-18","Item Updated"
"a8k16000000fxogAAA","191053504822W300","Y","0.13307","16.65","08-MAY-18","Item Updated"
"a8k16000000g1ssAAA","191061605223W302","Y","0.13797","0","09-MAY-18","Item Updated"
"a8k16000000fyQzAAI","191061705125W302","Y","0","0","09-MAY-18","Item Updated"
"a8k16000000fzGbAAI","191061904919W300","Y","0.0123","42.39","08-MAY-18","Item Updated"
"a8k16000000fz5xAAA","191062404920W300","Y","0.12255","86.36","08-MAY-18","Item Updated"
"a8k16000000fyMLAAY","191062505126W300","Y","0.20342","0","08-MAY-18","Item Updated"
"a8k16000000g1EmAAI","191062604820W302","Y","0.28831","44.96","08-MAY-18","Item Updated"
"a8k16000000fyLOAAY","191062604928W300","Y","0.07302","0","09-MAY-18","Item Updated"
"a8k16000000g1lNAAQ","191063405123W302","Y","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000fyIJAAY","191070505125W300","Y","0.00892","0","08-MAY-18","Item Updated"
"a8k16000000g1BqAAI","191070705127W302","Y","0.1263","28.22","09-MAY-18","Item Updated"
"a8k16000000g0uAAAQ","191071005022W303","Y","0.19799","17.08","08-MAY-18","Item Updated"
"a8k16000000g1D0AAI","191071104922W302","Y","0.31323","0","09-MAY-18","Item Updated"
"a8k16000000fyR8AAI","191072104925W300","Y","0.15267","22.73","08-MAY-18","Item Updated"
"a8k16000000fyNVAAY","191072704822W302","Y","0.04","0","09-MAY-18","Item Updated"
"a8k16000000fxjfAAA","191073504822W303","Y","0.07175","0","09-MAY-18","Item Updated"
"a8k16000000fyTHAAY","191073504924W303","Y","0","0","08-MAY-18","Item Updated"
"a8k16000000fyQGAAY","191080305125W300","Y","0.03759","0","08-MAY-18","Item Updated"
"a8k1L000000KyosQAC","191081104922W303","Y","0.0023","46.14","08-MAY-18","Item Updated"
"a8k16000000fyI6AAI","191082905125W300","Y","0.18348","20.87","08-MAY-18","Item Updated"
"a8k16000000fzJgAAI","191083604920W302","Y","0","0","09-MAY-18","Item Updated"
"a8k16000000fyLUAAY","191090305027W302","Y","0","0","08-MAY-18","Item Updated"
"a8k16000000g1zjAAA","191090504823W300","Y","0.25277","34.3","08-MAY-18","Item Updated"
"a8k16000000fzAsAAI","191090904826W302","Y","0.22313","0","08-MAY-18","Item Updated"
"a8k16000000fxdOAAQ","191092404925W300","Y","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000g1mtAAA","191092505022W300","Y","0.0123","0","08-MAY-18","Item Updated"
"a8k16000000g1mpAAA","191092505123W300","Y","0.0121","0","09-MAY-18","Item Updated"
"a8k16000000fyI8AAI","191092905125W302","Y","0.75459","16.98","08-MAY-18","Item Updated"
"a8k16000000fxZsAAI","191093404822W300","Y","0.0723","19.97","08-MAY-18","Item Updated"
"a8k16000000g1HWAAY","191093505120W300","Y","0.15737","0","09-MAY-18","Item Updated"
"a8k1L000000KyrlQAC","191100104828W303","Y","0.29399","0","08-MAY-18","Item Updated"
"a8k16000000fySdAAI","191100704922W300","Y","0.22142","0","08-MAY-18","Item Updated"
"a8k16000000g0TBAAY","191101104828W300","Y","0.043","105.86","09-MAY-18","Item Updated"
"a8k16000000g1CrAAI","191101204924W300","Y","0.03291","90.85","08-MAY-18","Item Updated"
"a8k16000000fxzMAAQ","191101704722W300","Y","0.15253","0","09-MAY-18","Item Updated"
"a8k16000000fxYhAAI","191101905125W300","Y","0.35282","47.67","09-MAY-18","Item Updated"
"a8k1L000000KynWQAS","191102005122W300","Y","0.0023","0","09-MAY-18","Item Updated"
"a8k16000000fxdPAAQ","191102404925W300","Y","0.36897","20.03","08-MAY-18","Item Updated"
"a8k16000000g1pyAAA","191102505123W300","Y","0.30591","0","08-MAY-18","Item Updated"
"a8k16000000g0tdAAA","191102904727W300","Y","0.18248","0","08-MAY-18","Item Updated"
"a8k16000000fxgWAAQ","191103404822W300","Y","0.24","0","09-MAY-18","Item Updated"
"a8k16000000fxvLAAQ","191110105126W300","Y","0.08135","20.14","08-MAY-18","Item Updated"
"a8k16000000fzJdAAI","191110904920W300","Y","0.09751","0","08-MAY-18","Item Updated"
"a8k16000000fxeCAAQ","191111304822W300","Y","0.64094","0","09-MAY-18","Item Updated"
"a8k1L0000008OqqQAE","191112305125W302","Y","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000fzZ5AAI","191112504920W300","Y","0.00639","0","08-MAY-18","Item Updated"
"a8k16000000fzs0AAA","191112704527W300","Y","0.03694","0","09-MAY-18","Item Updated"
"a8k16000000g10qAAA","191113204823W302","Y","0.44676","0","09-MAY-18","Item Updated"
"a8k16000000fxZyAAI","191113404822W302","Y","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000g0xiAAA","191120104828W302","Y","0.07944","20.03","08-MAY-18","Item Updated"
"a8k16000000fyGAAAY","191120305022W300","Y","0.05765","108.01","09-MAY-18","Item Updated"
"a8k1L0000004CBrQAM","191121705124W302","Y","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000fzJNAAY","191121904919W300","Y","0.05563","0","06-MAY-18","Item Updated"
"a8k16000000g0KnAAI","191121904924W300","Y","0.05563","59.22","08-MAY-18","Item Updated"
"a8k16000000g0spAAA","191122504926W300","Y","0.08175","72.15","09-MAY-18","Item Updated"
"a8k16000000g1PeAAI","191122704822W303","Y","0.1023","20.07","08-MAY-18","Item Updated"
"a8k16000000g1ziAAA","191123104723W300","Y","0.58009","30.5","09-MAY-18","Item Updated"
"a8k16000000fxjXAAQ","191123104922W300","Y","0.21132","0","08-MAY-18","Item Updated"
"a8k16000000fxuVAAQ","191123105024W300","Y","0.00298","16.57","08-MAY-18","Item Updated"
"a8k16000000g1yYAAQ","191123405026W300","Y","0.15086","0","09-MAY-18","Item Updated"
"a8k16000000g1l6AAA","191123405123W302","Y","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000g1ipAAA","191130305227W300","Y","1.19949","0","08-MAY-18","Item Updated"
"a8k16000000g0SqAAI","191132204427W300","Y","0.17261","0","08-MAY-18","Item Updated"
"a8k16000000g0OZAAY","191132205125W300","Y","0.02538","26.83","08-MAY-18","Item Updated"
"a8k16000000fxvxAAA","191132505023W300","Y","0.09149","0","09-MAY-18","Item Updated"
"a8k16000000fxh0AAA","191132604822W302","Y","0.1923","0","09-MAY-18","Item Updated"
"a8k16000000g1HUAAY","191132605021W302","Y","0.01778","0.21","09-MAY-18","Item Updated"
"a8k16000000g1ztAAA","191133104723W300","Y","0.26756","19.37","08-MAY-18","Item Updated"
"a8k16000000g1F2AAI","191133505120W300","Y","0.05181","0","09-MAY-18","Item Updated"
"a8k16000000fxm8AAA","191140105128W300","Y","0.20052","0","08-MAY-18","Item Updated"
"a8k16000000g1uxAAA","191140504826W300","Y","0.09659","0","09-MAY-18","Item Updated"
"a8k16000000g1DAAAY","191140705024W302","Y","0","86.1","09-MAY-18","Item Updated"
"a8k16000000fzMJAAY","191140904920W300","Y","0.00263","0","03-MAY-18","Item Updated"
"a8k16000000fyVFAAY","191141705125W302","Y","0","17.09","08-MAY-18","Item Updated"
"a8k16000000g13uAAA","191142104924W300","Y","0.35405","18.48","08-MAY-18","Item Updated"
"a8k16000000g1nUAAQ","191142304925W303","Y","0.0123","0","08-MAY-18","Item Updated"
"a8k16000000g1xEAAQ","191142605021W302","Y","0.1161","0","08-MAY-18","Item Updated"
"a8k16000000g1r4AAA","191142704822W304","Y","0.0373","19.64","08-MAY-18","Item Updated"
"a8k16000000fz0aAAA","191142705021W300","Y","0.0442","126.04","09-MAY-18","Item Updated"
"a8k16000000g1HyAAI","191142705223W300","Y","0.3002","0","08-MAY-18","Item Updated"
"a8k16000000fzHNAAY","191143204826W303","Y","0.0023","0","09-MAY-18","Item Updated"
"a8k16000000g1oEAAQ","191150104828W300","Y","0.0593","116.75","08-MAY-18","Item Updated"
"a8k16000000g1z7AAA","191150404924W303","Y","0.011","0","09-MAY-18","Item Updated"
"a8k16000000fzMKAAY","191150904920W300","Y","0.12858","19.57","08-MAY-18","Item Updated"
"a8k16000000fyPgAAI","191150905027W300","Y","0.0723","48.37","09-MAY-18","Item Updated"
"a8k16000000g0TDAAY","191151104828W300","Y","0.04133","103.37","09-MAY-18","Item Updated"
"a8k16000000g08OAAQ","191152004926W300","Y","0.24797","0","09-MAY-18","Item Updated"
"a8k16000000g14RAAQ","191152104924W300","Y","0.26897","17.52","09-MAY-18","Item Updated"
"a8k16000000g0S0AAI","191152404925W302","Y","0","25.25","08-MAY-18","Item Updated"
"a8k1L000000KynLQAS","191152405123W300","Y","0.35519","17.2","08-MAY-18","Item Updated"
"a8k16000000fzA1AAI","191152504920W300","Y","0.0505","69.71","08-MAY-18","Item Updated"
"a8k16000000fxh9AAA","191152704822W302","Y","0.0347","21.02","08-MAY-18","Item Updated"
"a8k1L000000Kyn8QAC","191152804820W300","Y","0.0023","20.22","09-MAY-18","Item Updated"
"a8k16000000fz98AAA","191153005119W300","Y","0.08185","71.21","09-MAY-18","Item Updated"
"a8k16000000fxXuAAI","191153305125W302","Y","0.05176","26.59","08-MAY-18","Item Updated"
"a8k16000000fyC0AAI","191153404922W300","Y","0.35729","0","09-MAY-18","Item Updated"
"a8k16000000g1zuAAA","191160504823W300","Y","0.34003","13.77","08-MAY-18","Item Updated"
"a8k16000000g1v4AAA","191160504826W300","Y","0.2623","0","08-MAY-18","Item Updated"
"a8k16000000fxzKAAQ","191160704722W302","Y","0.17637","0","09-MAY-18","Item Updated"
"a8k1L000000KytIQAS","191161505027W302","Y","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000g0vCAAQ","191162104924W300","Y","0.22302","0","09-MAY-18","Item Updated"
"a8k16000000g1PlAAI","191162204723W300","Y","0.095","38.52","09-MAY-18","Item Updated"
"a8k16000000g0KkAAI","191162505027W300","Y","0.2323","0","09-MAY-18","Item Updated"
"a8k16000000fzV1AAI","191163505120W300","Y","0.24035","38.57","09-MAY-18","Item Updated"
"a8k16000000g1mlAAA","192012505123W300","Y","0.24897","20.88","09-MAY-18","Item Updated"
"a8k16000000g1CoAAI","192013105122W300","Y","0.4103","17.46","08-MAY-18","Item Updated"
"a8k16000000g1vUAAQ","192013505120W300","Y","0.11579","0","09-MAY-18","Item Updated"
"a8k16000000g20hAAA","192022505026W300","Y","0","0","08-MAY-18","Item Updated"
"a8k16000000g0vQAAQ","192031504822W300","Y","0.06667","0","08-MAY-18","Item Updated"
"a8k16000000g0FXAAY","192032305026W300","Y","0.38209","0","08-MAY-18","Item Updated"
"a8k16000000g20fAAA","192032505026W300","Y","0","53.22","08-MAY-18","Item Updated"
"a8k16000000fyGrAAI","192040104928W300","Y","0.57563","21.99","08-MAY-18","Item Updated"
"a8k16000000g1qTAAQ","192041404828W300","Y","0.04135","68.04","08-MAY-18","Item Updated"
"a8k16000000g02aAAA","192042705125W300","Y","0.28763","27.41","08-MAY-18","Item Updated"
"a8k1L000000KynGQAS","192043005122W300","Y","0.19947","17.09","08-MAY-18","Item Updated"
"a8k1L000000KynVQAS","192052905122W300","Y","0.1993","0","09-MAY-18","Item Updated"
"a8k1L000000KynOQAS","192072905122W300","Y","0.0023","0","09-MAY-18","Item Updated"
"a8k16000000fz4kAAA","192073505021W300","Y","0.24732","0","08-MAY-18","Item Updated"
"a8k16000000g19nAAA","192083505120W300","Y","0.24423","18.46","08-MAY-18","Item Updated"
"a8k16000000g1HXAAY","192093505120W300","Y","0.04154","0","09-MAY-18","Item Updated"
"a8k16000000g0TCAAY","192101104828W300","Y","0.05289","56.8","09-MAY-18","Item Updated"
"a8k16000000g1wyAAA","192121804923W300","Y","0.10086","0","09-MAY-18","Item Updated"
"a8k16000000fyNIAAY","192142604822W300","Y","0.1273","15.38","09-MAY-18","Item Updated"
"a8k16000000g0TEAAY","192151104828W300","Y","0.0023","74.85","09-MAY-18","Item Updated"
"a8k16000000g13dAAA","192152104924W300","Y","0.114","0","09-MAY-18","Item Updated"
"a8k1L000000KynKQAS","192152405123W300","Y","0.29647","0","08-MAY-18","Item Updated"
"a8k16000000g0vDAAQ","192162104924W300","Y","0.22209","0","08-MAY-18","Item Updated"
"a8k1L000000KynIQAS","192162405123W300","Y","0.2244","0","08-MAY-18","Item Updated"
"a8k1L000000KythQAC","192162605021W302","Y","0.0023","22.87","09-MAY-18","Item Updated"
"a8k16000000g1o9AAA","192162705026W300","Y","0","0","08-MAY-18","Item Updated"
"a8k16000000g1HQAAY","192163505120W300","Y","0.132","14.37","08-MAY-18","Item Updated"
"a8k16000000fxjBAAQ","193011304723W300","Y","0.035","0","02-MAY-18","Item Updated"
"a8k16000000g0DmAAI","193012305026W300","Y","0.34334","0","08-MAY-18","Item Updated"
"a8k16000000g1CpAAI","193013105122W300","Y","0.2498","17.15","08-MAY-18","Item Updated"
"a8k16000000g1utAAA","193013505120W300","Y","0.13777","0","09-MAY-18","Item Updated"
"a8k16000000g0FRAAY","193022305026W300","Y","0.20447","0","08-MAY-18","Item Updated"
"a8k16000000g1qVAAQ","193041404828W300","Y","0.04786","69.04","09-MAY-18","Item Updated"
"a8k16000000g0FdAAI","193042305026W300","Y","0.368","0","08-MAY-18","Item Updated"
"a8k16000000g20dAAA","193052505026W300","Y","0","27.95","09-MAY-18","Item Updated"
"a8k1L000000KynUQAS","193052905122W300","Y","0","17.15","08-MAY-18","Item Updated"
"a8k16000000g19LAAQ","193083505120W300","Y","0.26341","0","08-MAY-18","Item Updated"
"a8k16000000g1HYAAY","193093505120W300","Y","0.2098","17.43","09-MAY-18","Item Updated"
"a8k1L000000KynYQAS","193102005122W300","Y","0.0023","0","09-MAY-18","Item Updated"
"a8k16000000g13bAAA","193152104924W300","Y","0.20727","0","09-MAY-18","Item Updated"
"a8k16000000g14QAAQ","193162104924W300","Y","0.21875","0","08-MAY-18","Item Updated"
"a8k16000000g1quAAA","193162204723W300","Y","0.115","18.46","09-MAY-18","Item Updated"
"a8k1L000000KynJQAS","193162405123W300","Y","0.25153","0","09-MAY-18","Item Updated"
"a8k16000000g1mIAAQ","193162705026W300","Y","0","24.54","08-MAY-18","Item Updated"
"a8k16000000g1HPAAY","193163505120W300","Y","0.18689","39.3","08-MAY-18","Item Updated"
"a8k16000000g1vTAAQ","194013505120W300","Y","0.02469","0","09-MAY-18","Item Updated"
"a8k16000000g0FYAAY","194032305026W300","Y","0.3624","25.05","08-MAY-18","Item Updated"
"a8k16000000g1qJAAQ","194041404828W300","Y","0.23008","21.48","08-MAY-18","Item Updated"
"a8k1L000000KynTQAS","194052905122W300","Y","0.19944","0","09-MAY-18","Item Updated"
"a8k1L000000KynMQAS","194072905122W300","Y","0.06869","0","09-MAY-18","Item Updated"
"a8k16000000g14iAAA","194083505120W300","Y","0.06878","0","03-MAY-18","Item Updated"
"a8k16000000g19pAAA","194093505120W300","Y","0.3537","0","09-MAY-18","Item Updated"
"a8k16000000g1qvAAA","194162204723W300","Y","0.088","0","09-MAY-18","Item Updated"
"a8k16000000g0DoAAI","195012305026W300","Y","0.35592","28.49","08-MAY-18","Item Updated"
"a8k16000000g0FTAAY","195022305026W300","Y","0.39036","0","08-MAY-18","Item Updated"
"a8k16000000g0FfAAI","195042305026W300","Y","0.31304","31.96","08-MAY-18","Item Updated"
"a8k16000000g1mJAAQ","195162705026W300","Y","0","0","08-MAY-18","Item Updated"
"a8k16000000g0FbAAI","197032305026W300","Y","0.85999","25.06","08-MAY-18","Item Updated"
"a8k16000000g0vUAAQ","19A011705223W300","Y","0.08502","0","09-MAY-18","Item Updated"
"a8k16000000g0vVAAQ","19B011705223W300","Y","0.04218","0","10-MAY-18","Item Updated"
